Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
57.90	26.30	26.20	1.30	1.40	0.00
58.00	26.30	26.20	0.80	1.40	0.00
58.10	26.20	26.20	0.80	1.40	0.00
58.20	26.20	26.00	1.40	0.70	0.00
58.30	26.20	26.00	1.70	1.60	0.00
58.40	26.30	26.10	1.70	1.40	0.00
58.50	26.20	26.20	1.90	1.30	0.00
58.60	26.20	26.20	-0.60	2.00	0.00
58.70	26.30	26.10	1.10	1.40	0.00
58.80	26.30	26.10	1.10	1.70	0.00
58.90	26.30	26.10	1.60	1.40	0.00
59.00	26.30	26.10	1.60	1.40	0.00
59.10	26.30	26.10	1.30	1.60	0.00
59.20	26.20	26.10	1.40	1.90	0.00
59.30	26.20	26.10	1.60	1.70	0.00
59.40	26.20	26.10	1.60	1.70	0.00
59.50	26.40	26.20	1.60	1.60	0.00
59.60	26.40	26.20	1.30	1.40	0.00
59.70	26.20	26.10	1.10	1.60	0.00
59.80	26.30	26.00	1.30	1.90	0.00
59.90	26.30	26.00	1.30	1.90	0.00
60.00	26.30	26.10	1.40	1.40	0.00
60.10	26.40	26.30	1.40	1.40	0.00
60.20	26.40	26.30	1.10	1.60	0.00
60.30	26.30	26.10	1.90	1.40	0.00
60.40	26.20	26.00	0.70	1.60	0.00
60.50	26.20	26.00	1.30	1.60	0.00
60.60	26.40	26.10	1.10	1.90	0.00
60.70	26.20	26.20	0.80	1.60	0.00
60.80	26.20	26.20	0.80	1.60	0.00
60.90	26.40	26.10	1.00	1.60	0.00
61.00	26.40	26.30	1.30	1.60	0.00
61.10	26.40	26.30	1.10	1.70	0.00
61.20	26.20	26.10	1.30	1.40	0.00
61.30	26.30	26.20	2.40	1.30	0.00
61.40	26.30	26.10	1.40	1.90	0.00
61.50	26.30	26.10	1.30	1.70	0.00
61.60	26.20	26.10	1.40	1.40	0.00
61.70	26.20	26.10	1.40	1.40	0.00
61.80	26.30	26.00	1.40	1.90	0.00
61.90	26.30	26.10	1.60	1.60	0.00
62.00	26.30	26.10	1.10	1.70	0.00
62.10	26.30	26.10	1.00	1.90	0.00
62.20	26.30	26.10	1.30	1.90	0.00
62.30	26.20	26.10	1.10	1.70	0.00
62.40	26.30	26.10	1.40	1.60	0.00
62.50	26.30	26.10	1.40	1.70	0.00
62.60	26.20	26.20	1.40	1.70	0.00
62.70	26.30	26.10	1.30	1.60	0.00
62.80	26.30	26.10	1.60	1.40	0.00
62.90	26.30	26.10	1.10	1.10	0.00
63.00	26.30	26.20	1.70	1.70	0.00
63.10	26.30	26.20	1.40	1.70	0.00
63.20	26.30	26.20	1.60	2.00	0.00
63.30	26.30	26.10	1.10	1.60	0.00
63.40	26.30	26.10	1.10	1.90	0.00
63.50	26.20	26.10	1.10	1.90	0.00
63.60	26.20	26.20	1.40	1.60	0.00
63.70	26.20	26.20	1.10	1.70	0.00
63.80	26.20	26.10	1.90	2.40	0.00
63.90	26.10	26.20	1.10	1.40	0.00
64.00	26.10	26.20	1.70	1.70	0.00
64.10	26.20	26.10	1.00	1.90	0.00
64.20	26.20	26.10	1.60	1.90	0.00
64.30	26.20	26.10	1.60	1.40	0.00
64.40	26.20	26.00	1.60	1.40	0.00
64.50	26.20	26.10	1.30	1.90	0.00
64.60	26.20	26.10	1.70	1.70	0.00
64.70	26.20	26.10	1.40	2.00	0.00
64.80	26.20	26.10	1.40	1.90	0.00
64.90	26.20	26.20	1.60	1.70	0.00
65.00	26.20	26.20	0.70	1.90	0.00
65.10	26.20	26.10	1.10	1.40	0.00
65.20	26.20	26.10	1.10	1.70	0.00
65.30	26.30	26.20	1.40	1.70	0.00
65.40	26.30	26.30	1.30	1.40	0.00
65.50	26.30	26.30	1.40	2.00	0.00
65.60	26.20	26.10	1.10	2.00	0.00
65.70	26.30	26.10	1.40	1.40	0.00
65.80	26.30	26.10	1.00	1.40	0.00
65.90	26.20	26.20	-0.60	1.70	0.00
66.00	26.30	26.30	1.30	1.70	0.00
66.10	26.30	26.30	1.30	1.40	0.00
66.20	26.40	26.10	1.40	1.40	0.00
66.30	26.20	26.10	1.30	1.70	0.00
66.40	26.20	26.10	1.40	1.60	0.00
66.50	26.30	26.20	1.60	1.90	0.00
66.60	26.30	26.20	1.40	1.60	0.00
66.70	26.20	26.20	1.30	1.30	0.00
66.80	26.40	26.20	1.60	1.60	0.00
66.90	26.40	26.20	1.60	1.40	0.00
67.00	26.30	26.20	1.60	1.40	0.00
67.10	26.30	26.20	1.30	1.40	0.00
67.20	26.10	26.10	1.70	1.70	0.00
67.30	26.10	26.10	1.10	2.00	0.00
67.40	26.30	26.20	1.70	1.60	0.00
67.50	26.20	26.10	1.40	2.00	0.00
67.60	26.20	26.10	1.30	1.40	0.00
67.70	26.20	26.20	1.40	2.00	0.00
67.80	26.30	26.10	1.10	1.60	0.00
67.90	26.30	26.10	1.10	1.60	0.00
68.00	26.20	26.20	1.40	1.70	0.00
68.10	26.30	26.10	1.00	1.70	0.00
68.20	26.30	26.10	1.60	1.40	0.00
68.30	26.20	26.00	1.70	2.20	0.00
68.40	26.20	26.10	0.80	1.90	0.00
68.50	26.20	26.10	0.40	1.90	0.00
68.60	26.10	26.00	1.40	1.40	0.00
68.70	26.30	26.20	1.40	1.60	0.00
68.80	26.30	26.20	1.40	1.60	0.00
68.90	26.20	26.20	1.30	1.90	0.00
69.00	26.20	26.00	1.30	1.70	0.00
69.10	26.20	26.00	1.40	2.00	0.00
69.20	26.30	26.10	1.10	1.10	0.00
69.30	26.20	26.20	1.60	1.70	0.00
69.40	26.20	26.20	1.10	1.90	0.00
69.50	26.20	26.10	1.40	2.00	0.00
69.60	26.30	26.20	1.40	1.60	0.00
69.70	26.30	26.20	1.40	1.60	0.00
69.80	26.20	26.00	1.30	1.60	0.00
69.90	26.20	26.00	1.10	1.70	0.00
70.00	26.30	26.20	1.40	2.00	0.00
70.10	26.20	26.10	1.40	1.90	0.00
70.20	26.20	26.10	1.10	1.60	0.00
70.30	26.20	26.20	1.30	1.90	0.00
70.40	26.30	26.20	1.30	1.60	0.00
70.50	26.30	26.20	1.40	1.90	0.00
70.60	26.30	26.10	1.40	1.90	0.00
70.70	26.20	26.00	1.60	1.90	0.00
70.80	26.20	26.00	1.40	1.60	0.00
70.90	26.20	26.20	1.30	1.60	0.00
71.00	26.30	26.30	1.60	1.70	0.00
71.10	26.30	26.30	1.30	1.30	0.00
71.20	26.20	26.20	1.60	1.40	0.00
71.30	26.30	26.20	1.00	1.70	0.00
71.40	26.30	26.20	1.90	1.40	0.00
71.50	26.20	26.10	1.90	1.40	0.00
71.60	26.30	26.20	1.30	1.60	0.00
71.70	26.30	26.20	1.40	1.60	0.00
71.80	26.30	26.20	1.60	1.70	0.00
71.90	26.30	26.20	1.30	1.60	0.00
72.00	26.30	26.20	1.10	1.60	0.00
72.10	26.30	26.10	1.30	1.70	0.00
72.20	26.30	26.10	1.60	1.90	0.00
72.30	26.30	26.10	1.40	1.70	0.00
72.40	26.20	26.20	1.40	1.70	0.00
72.50	26.30	26.20	0.80	1.30	0.00
72.60	26.30	26.20	1.30	2.00	0.00
72.70	26.20	26.10	1.30	1.60	0.00
72.80	26.20	26.10	1.10	1.60	0.00
72.90	26.30	26.20	1.10	1.30	0.00
73.00	26.30	26.20	0.70	1.70	0.00
73.10	26.30	26.20	1.10	1.60	0.00
73.20	26.20	26.00	1.10	1.60	0.00
73.30	26.20	26.00	1.10	1.60	0.00
73.40	26.20	26.10	1.30	1.60	0.00
73.50	26.20	26.10	1.30	1.40	0.00
73.60	26.20	26.10	1.10	1.30	0.00
73.70	26.20	26.10	1.30	1.60	0.00
73.80	26.20	26.10	1.60	1.60	0.00
73.90	26.20	26.10	1.90	1.40	0.00
74.00	26.20	26.00	0.80	1.30	0.00
74.10	26.30	26.10	1.00	1.60	0.00
74.20	26.30	26.10	1.00	1.60	0.00
74.30	25.80	26.20	2.50	1.90	0.00
74.40	26.90	26.30	2.40	1.70	0.00
74.50	26.90	26.30	2.50	1.70	0.00
74.60	27.00	26.10	2.40	2.00	0.00
74.70	27.00	26.10	2.70	1.60	0.00
74.80	27.00	26.10	2.40	1.70	0.00
74.90	27.10	26.20	2.80	1.70	0.00
75.00	27.10	26.20	2.70	1.00	0.00
75.10	27.00	26.20	2.70	1.00	0.00
75.20	26.90	26.10	2.80	2.00	0.00
75.30	26.90	26.10	2.50	1.90	0.00
75.40	27.00	26.10	2.50	1.00	0.00
75.50	26.90	26.20	2.50	2.00	0.00
75.60	26.90	26.20	2.00	1.40	0.00
75.70	26.80	26.20	2.70	1.60	0.00
75.80	26.70	26.10	2.40	1.40	0.00
75.90	26.70	26.10	2.50	1.60	0.00
76.00	26.80	26.20	2.50	1.60	0.00
76.10	26.60	26.20	2.20	1.60	0.00
76.20	26.60	26.20	2.20	1.40	0.00
76.30	26.60	26.10	2.40	1.30	0.00
76.40	26.60	26.20	2.50	1.70	0.00
76.50	26.60	26.20	2.40	1.60	0.00
76.60	26.60	26.10	2.70	2.00	0.00
76.70	26.70	26.20	2.70	1.40	0.00
76.80	26.70	26.20	2.70	1.90	0.00
76.90	26.50	26.20	2.70	1.90	0.00
77.00	26.60	26.20	2.80	1.90	0.00
77.10	26.50	26.10	2.20	1.40	0.00
77.20	26.50	26.10	2.80	1.60	0.00
77.30	26.40	26.20	2.20	1.70	0.00
77.40	26.50	26.10	1.90	1.60	0.00
77.50	26.50	26.10	0.70	2.00	0.00
77.60	26.50	26.20	2.00	1.70	0.00
77.70	26.50	26.20	2.50	2.20	0.00
77.80	26.60	26.20	2.40	1.60	0.00
77.90	26.40	26.20	2.20	1.60	0.00
78.00	26.40	26.10	2.20	2.00	0.00
78.10	26.40	26.10	2.70	1.40	0.00
78.20	26.40	26.10	1.90	1.60	0.00
78.30	26.40	26.10	2.20	1.70	0.00
78.40	26.40	26.20	2.40	1.70	0.00
78.50	26.30	26.10	1.40	1.90	0.00
78.60	26.30	26.10	2.50	1.60	0.00
78.70	26.40	26.20	3.00	1.40	0.00
78.80	26.40	26.10	2.00	1.90	0.00
78.90	26.40	26.10	2.50	2.00	0.00
79.00	26.40	26.10	1.60	2.00	0.00
79.10	26.40	26.10	2.80	1.40	0.00
79.20	26.40	26.10	2.20	1.60	0.00
79.30	26.40	26.10	2.00	1.70	0.00
79.40	26.40	26.20	2.70	1.70	0.00
79.50	26.40	26.20	2.40	1.90	0.00
79.60	26.40	26.10	2.40	1.90	0.00
79.70	26.40	26.30	2.40	1.90	0.00
79.80	26.40	26.30	2.00	1.90	0.00
79.90	26.40	26.10	2.50	1.70	0.00
80.00	26.40	26.10	2.20	1.40	0.00
80.10	26.40	26.10	2.70	1.90	0.00
80.20	26.30	26.20	2.50	1.90	0.00
80.30	26.40	26.20	2.20	1.70	0.00
80.40	26.40	26.20	1.90	1.70	0.00
80.50	26.40	26.10	2.50	0.40	0.00
80.60	26.40	26.20	2.70	1.30	0.00
80.70	26.40	26.20	2.40	1.90	0.00
80.80	26.30	26.20	2.70	1.60	0.00
80.90	26.30	26.20	2.20	1.90	0.00
81.00	26.30	26.20	2.20	1.40	0.00
81.10	26.30	26.00	2.20	1.70	0.00
81.20	26.30	26.00	2.40	1.90	0.00
81.30	26.40	26.10	2.40	1.90	0.00
81.40	26.30	26.10	2.20	1.90	0.00
81.50	26.30	26.20	2.80	1.90	0.00
81.60	26.30	26.20	2.40	1.90	0.00
81.70	26.40	26.20	2.20	1.70	0.00
81.80	26.40	26.30	2.40	2.00	0.00
81.90	26.40	26.30	2.40	1.70	0.00
82.00	26.40	26.10	2.40	1.10	0.00
82.10	26.40	26.10	3.30	1.30	0.00
82.20	26.30	26.10	3.30	1.30	0.00
82.30	26.40	26.10	2.50	2.00	0.00
82.40	26.40	26.10	2.20	1.70	0.00
82.50	26.30	26.00	2.70	1.30	0.00
82.60	26.30	26.20	1.90	1.60	0.00
82.70	26.30	26.10	2.40	1.90	0.00
82.80	26.30	26.10	2.40	2.20	0.00
82.90	26.30	26.10	1.00	1.90	0.00
83.00	26.40	26.20	2.70	1.70	0.00
83.10	26.40	26.20	2.70	1.70	0.00
83.20	26.30	26.10	2.00	1.30	0.00
83.30	26.40	26.10	2.40	1.40	0.00
83.40	26.40	26.10	2.50	1.70	0.00
83.50	26.40	26.20	2.20	1.60	0.00
83.60	26.40	26.30	2.00	1.40	0.00
83.70	26.40	26.30	2.50	2.00	0.00
83.80	26.40	26.20	2.50	1.40	0.00
83.90	26.50	26.30	2.00	1.90	0.00
84.00	26.50	26.30	2.00	1.90	0.00
84.10	26.30	26.10	2.70	1.70	0.00
84.20	26.40	26.10	2.00	1.60	0.00
84.30	26.40	26.10	2.00	1.90	0.00
84.40	26.30	26.10	2.50	1.70	0.00
84.50	26.40	26.10	2.40	2.00	0.00
84.60	26.40	26.10	2.80	1.70	0.00
84.70	26.30	26.20	2.20	1.90	0.00
84.80	26.30	26.10	2.20	1.40	0.00
84.90	26.30	26.10	2.20	1.40	0.00
85.00	26.40	26.20	2.50	1.90	0.00
85.10	26.30	26.10	2.70	1.70	0.00
85.20	26.30	26.10	2.40	1.70	0.00
85.30	26.30	26.10	2.40	1.40	0.00
85.40	26.40	26.20	2.00	1.60	0.00
85.50	26.40	26.20	1.90	1.70	0.00
85.60	26.40	26.10	2.20	2.00	0.00
85.70	26.40	26.10	2.40	2.40	0.00
85.80	26.30	26.20	2.40	2.40	0.00
85.90	26.30	26.20	2.00	2.00	0.00
86.00	26.40	26.20	2.40	1.60	0.00
86.10	26.40	26.20	2.40	1.90	0.00
86.20	26.40	26.00	2.50	1.60	0.00
86.30	26.40	26.20	2.40	1.90	0.00
86.40	26.40	26.20	2.50	1.60	0.00
86.50	26.40	26.10	2.40	1.70	0.00
86.60	26.50	26.10	2.40	1.90	0.00
86.70	26.50	26.10	2.40	1.90	0.00
86.80	26.40	26.00	2.40	1.90	0.00
86.90	26.30	26.20	2.50	1.30	0.00
87.00	26.30	26.20	2.40	1.90	0.00
87.10	26.30	26.20	2.50	2.20	0.00
87.20	26.30	26.10	2.20	1.40	0.00
87.30	26.30	26.10	2.50	2.00	0.00
87.40	26.40	26.20	2.50	1.90	0.00
87.50	26.30	26.00	2.20	1.30	0.00
87.60	26.30	26.00	2.20	1.30	0.00
87.70	26.30	26.10	2.20	1.70	0.00
87.80	26.40	26.20	3.10	1.90	0.00
87.90	26.40	26.20	2.50	1.70	0.00
88.00	26.40	26.20	2.00	1.40	0.00
88.10	26.50	26.30	2.50	1.90	0.00
88.20	26.50	26.30	2.40	1.60	0.00
88.30	26.40	26.20	2.00	1.70	0.00
88.40	26.20	26.20	2.40	1.60	0.00
88.50	26.20	26.20	2.40	1.60	0.00
88.60	26.30	26.20	2.80	1.30	0.00
88.70	26.40	26.00	2.40	1.90	0.00
88.80	26.40	26.00	2.40	1.60	0.00
88.90	26.30	26.10	2.50	1.90	0.00
89.00	26.40	26.10	2.50	1.70	0.00
89.10	26.40	26.10	2.80	1.60	0.00
89.20	26.30	26.20	2.20	1.90	0.00
89.30	26.30	26.10	2.20	1.30	0.00
89.40	26.30	26.10	2.20	1.30	0.00
89.50	26.20	26.20	2.40	1.60	0.00
89.60	26.50	26.10	2.40	1.40	0.00
89.70	26.50	26.10	2.70	2.50	0.00
89.80	26.40	26.20	2.80	1.60	0.00
89.90	26.40	26.20	2.00	1.60	0.00
90.00	26.40	26.20	2.00	1.40	0.00
90.10	26.40	26.20	2.70	1.60	0.00
90.20	26.40	26.20	2.50	1.40	0.00
90.30	26.40	26.10	2.50	1.40	0.00
90.40	26.40	26.10	2.00	1.70	0.00
90.50	26.40	26.10	2.00	1.90	0.00
90.60	26.40	26.10	2.40	1.40	0.00
90.70	26.40	26.10	2.50	1.40	0.00
90.80	26.20	26.10	2.80	1.40	0.00
90.90	26.40	26.30	1.10	1.60	0.00
91.00	26.40	26.30	2.40	1.70	0.00
91.10	26.30	26.10	2.40	1.70	0.00
91.20	26.30	26.30	2.20	1.70	0.00
91.30	26.30	26.30	2.80	1.40	0.00
91.40	26.30	26.20	2.70	1.40	0.00
91.50	26.30	26.20	2.80	1.60	0.00
91.60	26.30	26.10	2.20	1.30	0.00
91.70	26.30	26.10	2.40	2.20	0.00
91.80	26.30	26.10	1.00	2.00	0.00
91.90	26.40	26.10	2.40	-0.40	0.00
92.00	26.20	26.10	2.20	1.90	0.00
92.10	26.20	26.10	2.40	1.90	0.00
92.20	26.40	26.20	2.40	1.90	0.00
92.30	26.30	26.10	2.40	1.70	0.00
92.40	26.30	26.10	2.40	1.40	0.00
92.50	26.40	26.20	2.50	2.80	0.00
92.60	26.30	26.20	2.20	1.70	0.00
92.70	26.30	26.20	2.20	1.40	0.00
92.80	26.30	26.00	2.50	1.60	0.00
92.90	26.30	26.00	2.50	1.60	0.00
93.00	26.30	26.00	2.70	1.60	0.00
93.10	26.40	26.10	2.20	1.40	0.00
93.20	26.30	26.10	2.40	1.70	0.00
93.30	26.30	26.10	2.50	2.70	0.00
93.40	26.40	26.20	2.20	1.70	0.00
93.50	26.30	26.20	2.40	1.90	0.00
93.60	26.30	26.20	2.50	1.60	0.00
93.70	26.40	26.10	2.20	1.70	0.00
93.80	26.20	26.00	2.20	1.70	0.00
93.90	26.20	26.00	2.50	1.90	0.00
94.00	26.30	26.10	2.70	1.70	0.00
94.10	26.30	26.00	2.20	1.70	0.00
94.20	26.40	26.20	2.20	2.00	0.00
94.30	26.40	26.20	2.00	2.00	0.00
94.40	26.20	26.00	2.20	1.70	0.00
94.50	26.30	26.10	2.20	1.70	0.00
94.60	26.30	26.10	2.40	1.40	0.00
94.70	26.20	26.00	2.40	1.40	0.00
94.80	26.30	26.00	2.50	1.70	0.00
94.90	26.30	26.10	2.70	1.70	0.00
95.00	26.30	26.10	2.00	1.60	0.00
95.10	26.20	26.10	2.20	2.20	0.00
95.20	26.30	26.10	2.20	2.00	0.00
95.30	26.30	26.10	2.50	-0.30	0.00
95.40	26.30	26.10	2.70	1.60	0.00
95.50	26.30	26.20	3.30	1.90	0.00
95.60	26.30	26.20	3.30	1.90	0.00
95.70	26.30	26.10	2.20	1.90	0.00
95.80	26.40	26.20	2.40	1.30	0.00
95.90	26.40	26.20	2.00	1.40	0.00
96.00	26.30	26.00	2.50	1.70	0.00
96.10	26.30	26.10	1.90	1.40	0.00
96.20	26.30	26.10	2.70	1.60	0.00
96.30	26.30	26.10	2.50	2.00	0.00
96.40	26.20	26.00	2.40	1.90	0.00
96.50	26.20	26.00	2.40	1.90	0.00
96.60	26.50	26.30	0.50	1.90	0.00
96.70	26.40	26.20	2.00	1.60	0.00
96.80	26.40	26.20	2.00	2.00	0.00
96.90	26.50	26.20	2.40	1.60	0.00
97.00	26.30	26.10	2.50	1.40	0.00
97.10	26.30	26.10	2.40	1.30	0.00
97.20	26.30	26.10	2.20	1.90	0.00
97.30	26.20	26.10	2.70	1.70	0.00
97.40	26.30	26.20	2.70	1.70	0.00
97.50	26.30	26.20	2.20	2.20	0.00
97.60	26.40	26.20	2.00	2.00	0.00
97.70	26.40	26.20	2.20	2.00	0.00
97.80	26.40	26.20	2.50	1.90	0.00
97.90	26.30	26.20	2.70	1.90	0.00
98.00	26.20	26.00	2.40	1.30	0.00
98.10	26.20	26.00	2.50	2.00	0.00
98.20	26.40	26.20	2.50	2.00	0.00
98.30	26.20	26.10	2.00	1.40	0.00
98.40	26.20	26.10	2.00	1.90	0.00
98.50	26.30	26.20	2.40	1.60	0.00
98.60	26.30	26.20	2.40	1.30	0.00
98.70	26.30	26.20	2.20	1.70	0.00
98.80	26.30	26.20	2.00	2.20	0.00
98.90	26.40	26.20	2.00	2.20	0.00
99.00	26.40	26.20	2.80	1.90	0.00
99.10	26.40	26.20	2.80	1.90	0.00
99.20	26.30	26.10	2.00	1.70	0.00
99.30	26.40	26.10	2.50	1.70	0.00
99.40	26.40	26.10	2.00	1.40	0.00
99.50	26.40	26.10	2.20	1.40	0.00
99.60	26.40	26.20	2.70	3.00	0.00
99.70	26.40	26.20	2.70	1.40	0.00
99.80	26.50	26.20	2.50	1.70	0.00
99.90	26.30	26.10	2.50	0.80	0.00
100.00	26.30	26.10	2.40	1.70	0.00
100.10	26.30	26.10	2.20	1.40	0.00
100.20	26.40	26.20	2.50	1.40	0.00
100.30	26.40	26.20	2.20	2.00	0.00
100.40	26.40	26.10	2.40	1.30	0.00
100.50	26.30	26.10	2.70	1.60	0.00
100.60	26.30	26.10	2.00	1.70	0.00
100.70	26.30	26.10	2.50	1.90	0.00
100.80	26.30	26.10	2.50	1.90	0.00
100.90	26.30	26.10	2.00	2.20	0.00
101.00	26.30	26.20	2.40	1.40	0.00
101.10	26.30	26.10	2.50	2.20	0.00
101.20	26.30	26.10	2.00	1.30	0.00
101.30	26.30	26.00	2.20	1.70	0.00
101.40	26.40	26.10	2.00	1.90	0.00
101.50	26.40	26.10	2.50	1.90	0.00
101.60	26.40	26.20	2.50	2.00	0.00
101.70	26.40	26.20	2.50	2.00	0.00
101.80	26.40	26.20	2.40	2.00	0.00
101.90	26.30	26.10	2.20	1.70	0.00
102.00	26.30	26.10	2.20	1.60	0.00
102.10	26.40	26.20	2.40	2.00	0.00
102.20	26.40	26.20	2.20	1.60	0.00
102.30	26.30	26.20	2.40	1.30	0.00
102.40	26.30	26.20	1.90	1.40	0.00
102.50	26.40	26.30	2.40	1.60	0.00
102.60	26.30	26.10	2.40	1.60	0.00
102.70	26.30	26.10	1.90	1.70	0.00
102.80	26.40	26.10	1.90	2.00	0.00
102.90	26.40	26.10	2.00	1.60	0.00
103.00	26.40	26.20	2.40	1.70	0.00
103.10	26.30	26.10	2.40	1.70	0.00
103.20	26.30	26.10	2.50	1.30	0.00
103.30	26.40	26.20	2.40	1.70	0.00
103.40	26.20	26.00	2.20	2.00	0.00
103.50	26.20	26.00	2.20	2.00	0.00
103.60	26.30	26.10	2.20	1.70	0.00
103.70	26.30	26.10	2.50	1.60	0.00
103.80	26.30	26.10	2.50	1.40	0.00
103.90	26.30	26.10	2.40	1.40	0.00
104.00	26.30	26.00	2.40	2.00	0.00
104.10	26.30	26.00	2.20	2.00	0.00
104.20	26.30	26.00	2.50	0.80	0.00
104.30	26.40	26.30	2.40	1.40	0.00
104.40	26.40	26.30	2.40	1.40	0.00
104.50	26.30	26.10	2.20	1.30	0.00
104.60	26.40	26.30	2.40	1.70	0.00
104.70	26.40	26.10	2.00	1.70	0.00
104.80	26.40	26.10	2.20	1.60	0.00
104.90	26.30	26.10	2.40	2.00	0.00
105.00	26.30	26.20	2.70	1.60	0.00
105.10	26.30	26.20	2.50	1.60	0.00
105.20	26.40	26.10	2.70	2.20	0.00
105.30	26.40	26.10	2.40	1.90	0.00
105.40	26.30	26.10	2.00	1.90	0.00
105.50	26.30	26.10	2.00	2.00	0.00
105.60	26.30	26.10	2.00	1.70	0.00
105.70	26.40	26.10	2.20	1.90	0.00
105.80	26.40	26.20	2.80	1.70	0.00
105.90	26.40	26.20	2.50	1.30	0.00
106.00	26.40	26.20	2.00	1.60	0.00
106.10	26.30	26.10	2.00	1.60	0.00
106.20	26.30	26.10	2.40	1.90	0.00
106.30	26.40	26.20	2.50	1.40	0.00
106.40	26.40	26.20	2.50	1.90	0.00
106.50	26.20	26.10	2.20	1.60	0.00
106.60	26.50	26.30	2.20	1.40	0.00
106.70	26.50	26.30	2.40	1.40	0.00
106.80	26.30	26.00	2.20	1.90	0.00
106.90	26.30	26.00	2.50	1.60	0.00
107.00	26.40	26.20	2.50	1.60	0.00
107.10	26.30	26.20	2.20	1.70	0.00
107.20	26.30	26.10	2.20	1.70	0.00
107.30	26.30	26.10	2.00	1.90	0.00
107.40	26.40	26.20	2.50	1.60	0.00
107.50	26.30	26.10	2.20	1.40	0.00
107.60	26.30	26.10	2.00	1.90	0.00
107.70	26.20	26.10	2.50	2.20	0.00
107.80	26.30	26.10	2.00	2.00	0.00
107.90	26.30	26.10	2.00	2.00	0.00
108.00	26.40	26.30	2.00	1.40	0.00
108.10	26.40	26.10	1.90	1.60	0.00
108.20	26.40	26.10	2.00	1.40	0.00
108.30	26.30	26.20	1.90	1.60	0.00
108.40	26.30	26.20	2.40	1.90	0.00
108.50	26.40	26.30	2.00	2.00	0.00
108.60	26.30	26.10	2.20	1.30	0.00
108.70	26.30	26.10	2.50	2.00	0.00
108.80	26.30	26.10	2.50	2.00	0.00
108.90	26.50	26.10	2.50	1.60	0.00
109.00	26.50	26.10	2.40	2.00	0.00
109.10	26.30	26.10	2.40	2.00	0.00
109.20	26.30	26.10	2.40	1.40	0.00
109.30	26.30	26.20	2.20	1.40	0.00
109.40	26.50	26.30	2.40	2.00	0.00
109.50	26.50	26.30	2.20	1.30	0.00
109.60	26.30	26.10	2.20	1.70	0.00
109.70	26.30	26.10	2.20	1.70	0.00
109.80	26.20	26.10	2.50	1.60	0.00
109.90	26.40	26.10	2.20	2.00	0.00
110.00	26.30	26.10	2.20	1.40	0.00
110.10	26.30	26.10	2.50	2.00	0.00
110.20	26.40	26.10	2.80	1.60	0.00
110.30	26.40	26.10	2.40	1.60	0.00
110.40	26.20	26.10	2.40	2.00	0.00
110.50	26.30	26.20	2.20	1.60	0.00
110.60	26.30	26.20	2.20	1.60	0.00
110.70	26.30	26.20	2.50	2.00	0.00
110.80	26.30	26.10	2.00	1.90	0.00
110.90	26.30	26.30	2.80	1.60	0.00
111.00	26.30	26.30	2.50	1.70	0.00
111.10	26.40	26.20	2.40	1.40	0.00
111.20	26.30	26.10	2.20	1.60	0.00
111.30	26.30	26.10	2.70	1.70	0.00
111.40	26.40	26.20	2.40	2.00	0.00
111.50	26.40	26.20	2.40	1.90	0.00
111.60	26.30	26.10	2.50	1.60	0.00
111.70	26.30	26.10	2.20	2.00	0.00
111.80	26.30	26.10	2.20	2.00	0.00
111.90	26.30	26.10	2.50	1.90	0.00
112.00	26.20	26.10	2.40	1.90	0.00
112.10	26.20	26.10	3.00	1.60	0.00
112.20	26.30	26.20	2.50	1.90	0.00
112.30	26.30	26.10	2.50	2.20	0.00
112.40	26.30	26.10	2.50	2.70	0.00
112.50	26.30	26.20	2.50	1.70	0.00
112.60	26.40	26.20	2.20	1.30	0.00
112.70	26.40	26.20	2.40	1.70	0.00
112.80	26.30	26.00	2.40	1.70	0.00
112.90	26.10	26.00	2.50	1.60	0.00
113.00	26.10	26.00	2.20	1.70	0.00
113.10	26.20	26.10	2.00	1.90	0.00
113.20	26.20	26.10	2.00	1.90	0.00
113.30	26.40	26.10	2.00	1.90	0.00
113.40	26.30	26.10	2.50	1.90	0.00
113.50	26.30	26.10	2.20	1.60	0.00
113.60	26.30	26.10	2.40	1.70	0.00
113.70	26.40	26.00	2.50	2.00	0.00
113.80	26.40	26.00	2.40	1.60	0.00
113.90	26.30	26.20	2.50	1.60	0.00
114.00	26.40	26.10	2.40	1.40	0.00
114.10	26.40	26.10	2.50	1.60	0.00
114.20	26.30	26.20	2.50	1.60	0.00
114.30	26.20	26.10	2.50	1.70	0.00
114.40	26.20	26.10	2.20	2.20	0.00
114.50	26.30	26.20	2.40	2.20	0.00
114.60	26.40	26.30	3.00	1.70	0.00
114.70	26.40	26.30	1.90	1.70	0.00
114.80	26.40	26.10	2.40	1.70	0.00
114.90	26.20	26.10	2.50	1.70	0.00
115.00	26.20	26.10	2.70	1.40	0.00
115.10	26.30	26.10	2.40	1.90	0.00
115.20	26.40	26.20	2.50	1.70	0.00
115.30	26.40	26.20	1.90	1.90	0.00
115.40	26.20	26.10	2.50	1.60	0.00
115.50	26.20	26.20	2.50	1.90	0.00
115.60	26.20	26.20	2.00	1.60	0.00
115.70	26.40	26.20	2.50	2.00	0.00
