144.80	31.00	28.20	28.30	26.60	80.90	2.80	0.00	12.80
144.90	31.00	28.20	28.20	26.70	80.90	2.80	0.00	12.80
145.00	31.00	28.20	28.20	26.70	80.90	3.10	0.00	12.80
145.10	31.10	28.30	28.30	26.70	80.40	2.50	0.00	12.80
145.20	31.20	28.30	28.40	26.80	80.90	3.10	0.00	12.80
145.30	31.20	28.30	28.40	26.80	80.40	2.50	0.00	12.80
145.40	31.20	28.10	28.30	26.60	80.70	3.00	0.00	12.80
145.50	31.20	28.20	28.20	26.50	80.70	2.80	0.00	12.80
145.60	31.20	28.20	28.20	26.50	80.40	2.80	0.00	12.80
145.70	31.20	28.20	28.30	26.60	81.00	2.70	0.00	12.80
145.80	31.20	28.20	28.30	26.60	81.00	2.70	0.00	13.90
145.90	31.30	28.20	28.20	26.60	80.90	3.00	0.00	13.90
146.00	31.40	28.20	28.40	26.80	80.30	2.70	0.00	13.90
146.10	31.40	28.20	28.40	26.80	80.70	2.80	0.00	13.90
146.20	31.30	28.20	28.40	26.70	80.40	3.30	0.00	13.90
146.30	31.20	28.10	28.30	26.60	80.90	2.80	0.00	13.90
146.40	31.20	28.10	28.30	26.60	80.60	2.70	0.00	13.90
146.50	31.40	28.10	28.40	26.60	80.90	2.80	0.00	13.90
146.60	31.40	28.20	28.30	26.60	80.30	2.50	0.00	13.90
146.70	31.40	28.20	28.30	26.60	80.40	2.70	0.00	13.90
146.80	31.40	28.20	28.20	26.60	80.40	2.70	0.00	14.90
146.90	31.50	28.20	28.30	26.60	80.90	2.80	0.00	14.90
147.00	31.60	28.30	28.30	26.60	80.40	2.70	0.00	14.90
147.10	31.60	28.30	28.30	26.60	80.70	3.00	0.00	14.90
147.20	31.50	28.20	28.20	26.60	80.60	3.10	0.00	14.90
147.30	31.70	28.30	28.30	26.70	80.60	2.80	0.00	14.90
147.40	31.70	28.30	28.30	26.70	80.90	2.80	0.00	14.90
147.50	31.70	28.20	28.40	26.70	80.60	3.40	0.00	14.90
147.60	31.70	28.20	28.40	26.70	81.00	2.50	0.00	14.90
147.70	31.70	28.20	28.20	26.50	81.00	2.50	0.00	14.90
147.80	31.80	28.30	28.30	26.70	81.00	3.00	0.00	15.90
147.90	31.80	28.30	28.30	26.70	81.00	2.80	0.00	15.90
148.00	31.80	28.30	28.30	26.70	80.60	2.50	0.00	15.90
148.10	31.90	28.20	28.40	26.80	81.00	3.00	0.00	15.90
148.20	31.90	28.20	28.40	26.80	80.70	2.80	0.00	15.90
148.30	31.90	28.20	28.20	26.70	80.90	2.70	0.00	15.90
148.40	31.90	28.20	28.20	26.70	80.90	2.80	0.00	15.90
148.50	31.70	28.20	28.20	26.60	80.30	2.70	0.00	15.90
148.60	31.90	28.10	28.20	26.60	81.20	2.80	0.00	15.90
148.70	31.90	28.10	28.20	26.60	81.20	2.80	0.00	15.90
148.80	32.10	28.30	28.30	26.60	80.90	3.00	0.00	16.90
148.90	32.00	28.30	28.40	26.70	80.90	2.80	0.00	16.90
149.00	32.00	28.30	28.40	26.70	81.00	2.80	0.00	16.90
149.10	31.90	28.20	28.30	26.70	80.70	3.30	0.00	16.90
149.20	31.80	28.10	28.20	26.50	80.70	3.00	0.00	16.90
149.30	31.80	28.10	28.20	26.50	80.90	2.80	0.00	16.90
149.40	32.00	28.20	28.20	26.50	80.70	2.80	0.00	16.90
149.50	32.20	28.30	28.30	26.70	81.00	2.80	0.00	16.90
149.60	32.20	28.30	28.30	26.70	81.00	2.80	0.00	16.90
149.70	32.30	28.30	28.20	26.70	81.00	2.80	0.00	16.90
149.80	32.20	28.30	28.30	26.70	81.00	3.00	0.00	17.90
149.90	32.20	28.30	28.30	26.70	80.70	3.90	0.00	17.90
150.00	32.30	28.30	28.30	26.80	80.60	2.80	0.00	17.90
150.10	32.10	28.10	28.30	26.60	80.90	3.30	0.00	17.90
150.20	32.10	28.10	28.30	26.60	81.00	2.70	0.00	17.90
150.30	32.40	28.10	28.30	26.60	80.90	2.80	0.00	17.90
150.40	32.50	28.20	28.30	26.60	81.00	2.70	0.00	17.90
150.50	32.50	28.20	28.30	26.60	81.00	2.70	0.00	17.90
150.60	32.40	28.00	28.20	26.50	81.20	3.30	0.00	17.90
150.70	32.50	28.20	28.40	26.60	81.00	2.80	0.00	17.90
150.80	32.50	28.20	28.40	26.60	81.00	2.70	0.00	18.80
150.90	32.50	28.20	28.20	26.70	81.00	3.10	0.00	18.80
151.00	32.50	28.20	28.30	26.60	80.60	2.80	0.00	18.80
151.10	32.50	28.20	28.30	26.60	81.20	3.40	0.00	18.80
151.20	32.50	28.20	28.30	26.60	80.70	3.30	0.00	18.80
151.30	32.50	28.20	28.30	26.60	81.70	2.50	0.00	18.80
151.40	32.60	28.20	28.30	26.70	81.70	2.50	0.00	18.80
151.50	32.60	28.30	28.40	26.70	80.60	3.10	0.00	18.80
151.60	32.60	28.30	28.40	26.70	81.00	2.40	0.00	18.80
151.70	32.50	28.30	28.30	26.70	81.30	2.80	0.00	18.80
151.80	32.70	28.20	28.30	26.70	81.00	2.70	0.00	19.70
151.90	32.70	28.20	28.30	26.70	81.20	3.10	0.00	19.70
152.00	32.90	28.30	28.20	26.80	80.90	3.10	0.00	19.70
152.10	32.70	28.20	28.20	26.70	81.20	2.50	0.00	19.70
152.20	32.70	28.20	28.20	26.70	81.00	2.70	0.00	19.70
152.30	32.80	28.30	28.30	26.70	81.00	2.80	0.00	19.70
152.40	32.90	28.30	28.20	26.60	81.50	2.80	0.00	19.70
152.50	32.90	28.30	28.20	26.60	81.00	2.80	0.00	19.70
152.60	32.90	28.40	28.30	26.70	81.30	3.00	0.00	19.70
152.70	32.90	28.10	28.40	26.70	81.20	2.80	0.00	19.70
152.80	32.90	28.10	28.40	26.70	81.20	2.70	0.00	20.60
152.90	32.90	28.10	28.20	26.70	81.50	3.70	0.00	20.60
153.00	32.90	28.20	28.30	26.60	81.20	3.00	0.00	20.60
153.10	32.90	28.20	28.30	26.60	80.60	2.80	0.00	20.60
153.20	33.10	28.40	28.30	26.70	81.30	3.40	0.00	20.60
153.30	33.10	28.40	28.30	26.70	81.30	3.40	0.00	20.60
153.40	33.10	28.30	28.20	26.60	81.00	2.70	0.00	20.60
153.50	33.20	28.20	28.30	26.60	81.30	2.70	0.00	20.60
153.60	33.20	28.20	28.30	26.60	81.00	2.80	0.00	20.60
153.70	33.10	28.20	28.30	26.60	81.20	2.40	0.00	20.60
153.80	33.30	28.20	28.30	26.70	81.30	3.00	0.00	21.50
153.90	33.30	28.20	28.30	26.70	80.90	2.80	0.00	21.50
154.00	33.20	28.20	28.30	26.60	81.00	2.80	0.00	21.50
154.10	33.40	28.30	28.30	26.80	81.50	2.70	0.00	21.50
154.20	33.40	28.30	28.30	26.80	80.90	3.00	0.00	21.50
154.30	33.30	28.30	28.30	26.50	80.90	3.00	0.00	21.50
154.40	33.40	28.40	28.30	26.70	81.80	2.80	0.00	21.50
154.50	33.40	28.40	28.30	26.70	81.70	3.00	0.00	21.50
154.60	33.50	28.20	28.20	26.60	81.30	2.50	0.00	21.50
154.70	33.50	28.30	28.30	26.60	81.20	3.30	0.00	21.50
154.80	33.50	28.30	28.30	26.60	81.30	3.10	0.00	22.30
154.90	33.30	28.00	28.20	26.60	82.00	2.70	0.00	22.30
155.00	33.50	28.30	28.20	26.60	81.50	2.80	0.00	22.30
155.10	33.50	28.30	28.20	26.60	81.30	3.10	0.00	22.30
155.20	33.50	28.10	28.10	26.60	81.30	3.10	0.00	22.30
155.30	33.50	28.10	28.10	26.60	81.30	2.50	0.00	22.30
155.40	33.50	28.20	28.20	26.70	81.00	3.10	0.00	22.30
155.50	33.50	28.30	28.20	26.60	81.70	2.70	0.00	22.30
155.60	33.50	28.30	28.20	26.60	81.80	3.00	0.00	22.30
155.70	33.60	28.10	28.20	26.60	81.30	3.10	0.00	22.30
155.80	33.70	28.20	28.40	26.60	81.70	2.00	0.00	23.10
155.90	33.70	28.20	28.40	26.60	80.70	3.00	0.00	23.10
156.00	33.70	28.20	28.20	26.60	81.20	3.10	0.00	23.10
156.10	33.80	28.30	28.50	26.70	81.50	3.00	0.00	23.10
156.20	33.80	28.30	28.50	26.70	81.50	3.00	0.00	23.10
156.30	33.80	28.30	28.30	26.70	81.30	3.00	0.00	23.10
156.40	33.80	28.20	28.30	26.70	81.50	2.70	0.00	23.10
156.50	33.80	28.20	28.30	26.70	81.00	2.40	0.00	23.10
156.60	33.70	28.30	28.20	26.60	81.30	2.80	0.00	23.10
156.70	33.90	28.30	28.40	26.80	81.70	3.00	0.00	23.10
156.80	33.90	28.30	28.40	26.80	81.70	2.80	0.00	23.90
156.90	33.80	28.20	28.20	26.50	81.70	2.70	0.00	23.90
157.00	33.90	28.30	28.30	26.60	81.30	3.00	0.00	23.90
157.10	33.90	28.30	28.30	26.60	81.50	2.80	0.00	23.90
157.20	33.90	28.20	28.30	26.70	81.50	2.80	0.00	23.90
157.30	33.90	28.20	28.30	26.70	81.50	3.00	0.00	23.90
157.40	34.00	28.30	28.30	26.70	81.20	2.70	0.00	23.90
157.50	34.00	28.30	28.30	26.70	81.50	2.70	0.00	23.90
157.60	34.00	28.30	28.30	26.70	79.60	3.00	0.00	23.90
157.70	34.20	28.20	28.30	26.70	81.80	3.30	0.00	23.90
157.80	34.10	28.30	28.40	26.70	80.90	3.00	0.00	24.70
157.90	34.10	28.30	28.40	26.70	81.70	2.70	0.00	24.70
158.00	34.20	28.30	28.30	26.80	81.50	3.00	0.00	24.70
158.10	34.10	28.20	28.20	26.70	81.50	3.00	0.00	24.70
158.20	34.10	28.20	28.20	26.70	81.30	3.00	0.00	24.70
158.30	34.10	28.30	28.30	26.70	82.00	2.70	0.00	24.70
158.40	34.30	28.30	28.30	26.70	81.50	2.50	0.00	24.70
158.50	34.30	28.30	28.30	26.70	81.70	3.10	0.00	24.70
158.60	34.30	28.20	28.30	26.60	81.50	2.50	0.00	24.70
158.70	34.20	28.10	28.20	26.60	82.00	2.80	0.00	24.70
